．,1869,1869,524,特殊,句点,*,*,．,．,*
。,1869,1869,885,特殊,句点,*,*,。,。,*
，,1874,1874,1216,特殊,読点,*,*,，,，,*
、,1874,1874,-920,特殊,読点,*,*,、,、,*
（,1870,1870,1341,特殊,括弧始,*,*,（,（,*
〔,1870,1870,1354,特殊,括弧始,*,*,〔,〔,*
［,1870,1870,1354,特殊,括弧始,*,*,［,［,*
｛,1870,1870,1354,特殊,括弧始,*,*,｛,｛,*
〈,1870,1870,1354,特殊,括弧始,*,*,〈,〈,*
＜,1870,1870,565,特殊,括弧始,*,*,＜,＜,*
《,1870,1870,1354,特殊,括弧始,*,*,《,《,*
「,1870,1870,499,特殊,括弧始,*,*,「,「,*
『,1870,1870,1314,特殊,括弧始,*,*,『,『,*
【,1870,1870,1354,特殊,括弧始,*,*,【,【,*
“,1870,1870,1308,特殊,括弧始,*,*,“,“,*
）,1871,1871,1363,特殊,括弧終,*,*,）,）,*
〕,1871,1871,1408,特殊,括弧終,*,*,〕,〕,*
］,1871,1871,1408,特殊,括弧終,*,*,］,］,*
｝,1871,1871,1408,特殊,括弧終,*,*,｝,｝,*
〉,1871,1871,1408,特殊,括弧終,*,*,〉,〉,*
＞,1871,1871,1408,特殊,括弧終,*,*,＞,＞,*
》,1871,1871,1408,特殊,括弧終,*,*,》,》,*
」,1871,1871,-681,特殊,括弧終,*,*,」,」,*
』,1871,1871,1345,特殊,括弧終,*,*,』,』,*
】,1871,1871,1408,特殊,括弧終,*,*,】,】,*
”,1871,1871,2021,特殊,括弧終,*,*,”,”,*
・,1873,1873,2233,特殊,記号,*,*,・,・,*
：,1873,1873,1703,特殊,記号,*,*,：,：,*
；,1873,1873,2311,特殊,記号,*,*,；,；,*
？,1873,1873,3181,特殊,記号,*,*,？,？,*
！,1873,1873,2284,特殊,記号,*,*,！,！,*
゛,1873,1873,7928,特殊,記号,*,*,゛,゛,*
゜,1873,1873,7928,特殊,記号,*,*,゜,゜,*
´,1873,1873,2311,特殊,記号,*,*,´,´,*
｀,1873,1873,2311,特殊,記号,*,*,｀,｀,*
¨,1873,1873,2311,特殊,記号,*,*,¨,¨,*
＾,1873,1873,2311,特殊,記号,*,*,＾,＾,*
￣,1873,1873,2311,特殊,記号,*,*,￣,￣,*
＿,1873,1873,2311,特殊,記号,*,*,＿,＿,*
ヽ,1873,1873,4861,特殊,記号,*,*,ヽ,ヽ,*
ヾ,1873,1873,4861,特殊,記号,*,*,ヾ,ヾ,*
ゝ,1873,1873,7928,特殊,記号,*,*,ゝ,ゝ,*
ゞ,1873,1873,7928,特殊,記号,*,*,ゞ,ゞ,*
〃,1873,1873,2311,特殊,記号,*,*,〃,〃,*
仝,1873,1873,4693,特殊,記号,*,*,仝,仝,*
々,1873,1873,5916,特殊,記号,*,*,々,々,*
々々,1873,1873,4672,特殊,記号,*,*,々々,々々,*
〆,1873,1873,4693,特殊,記号,*,*,〆,〆,*
〇,1873,1873,10356,特殊,記号,*,*,〇,〇,*
―,1873,1873,2311,特殊,記号,*,*,―,―,*
‐,1873,1873,2311,特殊,記号,*,*,‐,‐,*
／,1873,1873,1089,特殊,記号,*,*,／,／,*
＼,1873,1873,2311,特殊,記号,*,*,＼,＼,*
〜,1873,1873,2310,特殊,記号,*,*,〜,〜,*
‖,1873,1873,2311,特殊,記号,*,*,‖,‖,*
｜,1873,1873,2311,特殊,記号,*,*,｜,｜,*
…,1873,1873,3036,特殊,記号,*,*,…,…,*
‥,1873,1873,2311,特殊,記号,*,*,‥,‥,*
＋,1873,1873,2311,特殊,記号,*,*,＋,＋,*
−,1873,1873,1669,特殊,記号,*,*,−,−,*
±,1873,1873,2311,特殊,記号,*,*,±,±,*
×,1873,1873,5196,特殊,記号,*,*,×,×,*
÷,1873,1873,5516,特殊,記号,*,*,÷,÷,*
＝,1873,1873,2232,特殊,記号,*,*,＝,＝,*
≠,1873,1873,2311,特殊,記号,*,*,≠,≠,*
∞,1873,1873,2311,特殊,記号,*,*,∞,∞,*
∴,1873,1873,2311,特殊,記号,*,*,∴,∴,*
♂,1873,1873,2311,特殊,記号,*,*,♂,♂,*
♀,1873,1873,2311,特殊,記号,*,*,♀,♀,*
′,1873,1873,2311,特殊,記号,*,*,′,′,*
″,1873,1873,2311,特殊,記号,*,*,″,″,*
￥,1873,1873,2311,特殊,記号,*,*,￥,￥,*
＄,1873,1873,2311,特殊,記号,*,*,＄,＄,*
¢,1873,1873,2311,特殊,記号,*,*,¢,¢,*
£,1873,1873,2311,特殊,記号,*,*,£,£,*
＃,1873,1873,2307,特殊,記号,*,*,＃,＃,*
＆,1873,1873,-1231,特殊,記号,*,*,＆,＆,*
＊,1873,1873,2310,特殊,記号,*,*,＊,＊,*
＠,1873,1873,-372,特殊,記号,*,*,＠,＠,*
§,1873,1873,2311,特殊,記号,*,*,§,§,*
☆,1873,1873,2311,特殊,記号,*,*,☆,☆,*
★,1873,1873,2311,特殊,記号,*,*,★,★,*
○,1873,1873,2625,特殊,記号,*,*,○,○,*
●,1873,1873,2352,特殊,記号,*,*,●,●,*
◎,1873,1873,2311,特殊,記号,*,*,◎,◎,*
◇,1873,1873,5045,特殊,記号,*,*,◇,◇,*
◆,1873,1873,2294,特殊,記号,*,*,◆,◆,*
□,1873,1873,2311,特殊,記号,*,*,□,□,*
■,1873,1873,2310,特殊,記号,*,*,■,■,*
△,1873,1873,2311,特殊,記号,*,*,△,△,*
▲,1873,1873,2311,特殊,記号,*,*,▲,▲,*
▽,1873,1873,2295,特殊,記号,*,*,▽,▽,*
▼,1873,1873,2306,特殊,記号,*,*,▼,▼,*
※,1873,1873,2311,特殊,記号,*,*,※,※,*
〒,1873,1873,2311,特殊,記号,*,*,〒,〒,*
♪,1873,1873,2311,特殊,記号,*,*,♪,♪,*
→,1873,1873,2311,特殊,記号,*,*,→,→,*
←,1873,1873,2311,特殊,記号,*,*,←,←,*
↑,1873,1873,2311,特殊,記号,*,*,↑,↑,*
↓,1873,1873,2311,特殊,記号,*,*,↓,↓,*
’,1873,1873,2311,特殊,記号,*,*,’,’,*
‘,1873,1873,2311,特殊,記号,*,*,‘,‘,*
％,1873,1873,2882,特殊,記号,*,*,％,％,*
――,1873,1873,2311,特殊,記号,*,*,――,――,*
……,1873,1873,1766,特殊,記号,*,*,……,……,*
Ａ,1873,1873,2905,特殊,記号,*,*,Ａ,Ａ,*
ａ,1873,1873,5529,特殊,記号,*,*,ａ,ａ,*
Ｂ,1873,1873,4488,特殊,記号,*,*,Ｂ,Ｂ,*
ｂ,1873,1873,5331,特殊,記号,*,*,ｂ,ｂ,*
Ｃ,1873,1873,4551,特殊,記号,*,*,Ｃ,Ｃ,*
ｃ,1873,1873,5538,特殊,記号,*,*,ｃ,ｃ,*
Ｄ,1873,1873,6060,特殊,記号,*,*,Ｄ,Ｄ,*
ｄ,1873,1873,5521,特殊,記号,*,*,ｄ,ｄ,*
Ｅ,1873,1873,4937,特殊,記号,*,*,Ｅ,Ｅ,*
ｅ,1873,1873,5516,特殊,記号,*,*,ｅ,ｅ,*
Ｆ,1873,1873,6919,特殊,記号,*,*,Ｆ,Ｆ,*
ｆ,1873,1873,5516,特殊,記号,*,*,ｆ,ｆ,*
Ｇ,1873,1873,6122,特殊,記号,*,*,Ｇ,Ｇ,*
ｇ,1873,1873,5516,特殊,記号,*,*,ｇ,ｇ,*
Ｈ,1873,1873,5675,特殊,記号,*,*,Ｈ,Ｈ,*
ｈ,1873,1873,5524,特殊,記号,*,*,ｈ,ｈ,*
Ｉ,1873,1873,5713,特殊,記号,*,*,Ｉ,Ｉ,*
ｉ,1873,1873,5307,特殊,記号,*,*,ｉ,ｉ,*
Ｊ,1873,1873,7235,特殊,記号,*,*,Ｊ,Ｊ,*
ｊ,1873,1873,5528,特殊,記号,*,*,ｊ,ｊ,*
Ｋ,1873,1873,5635,特殊,記号,*,*,Ｋ,Ｋ,*
ｋ,1873,1873,5516,特殊,記号,*,*,ｋ,ｋ,*
Ｌ,1873,1873,4222,特殊,記号,*,*,Ｌ,Ｌ,*
ｌ,1873,1873,5516,特殊,記号,*,*,ｌ,ｌ,*
Ｍ,1873,1873,4915,特殊,記号,*,*,Ｍ,Ｍ,*
ｍ,1873,1873,5516,特殊,記号,*,*,ｍ,ｍ,*
Ｎ,1873,1873,5634,特殊,記号,*,*,Ｎ,Ｎ,*
ｎ,1873,1873,5516,特殊,記号,*,*,ｎ,ｎ,*
Ｏ,1873,1873,5622,特殊,記号,*,*,Ｏ,Ｏ,*
ｏ,1873,1873,5648,特殊,記号,*,*,ｏ,ｏ,*
Ｐ,1873,1873,5240,特殊,記号,*,*,Ｐ,Ｐ,*
ｐ,1873,1873,5523,特殊,記号,*,*,ｐ,ｐ,*
Ｑ,1873,1873,5452,特殊,記号,*,*,Ｑ,Ｑ,*
ｑ,1873,1873,5516,特殊,記号,*,*,ｑ,ｑ,*
Ｒ,1873,1873,6554,特殊,記号,*,*,Ｒ,Ｒ,*
ｒ,1873,1873,5516,特殊,記号,*,*,ｒ,ｒ,*
Ｓ,1873,1873,5245,特殊,記号,*,*,Ｓ,Ｓ,*
ｓ,1873,1873,5516,特殊,記号,*,*,ｓ,ｓ,*
Ｔ,1873,1873,7240,特殊,記号,*,*,Ｔ,Ｔ,*
ｔ,1873,1873,5517,特殊,記号,*,*,ｔ,ｔ,*
Ｕ,1873,1873,5856,特殊,記号,*,*,Ｕ,Ｕ,*
ｕ,1873,1873,5519,特殊,記号,*,*,ｕ,ｕ,*
Ｖ,1873,1873,5534,特殊,記号,*,*,Ｖ,Ｖ,*
ｖ,1873,1873,5516,特殊,記号,*,*,ｖ,ｖ,*
Ｗ,1873,1873,6030,特殊,記号,*,*,Ｗ,Ｗ,*
ｗ,1873,1873,5521,特殊,記号,*,*,ｗ,ｗ,*
Ｘ,1873,1873,4670,特殊,記号,*,*,Ｘ,Ｘ,*
ｘ,1873,1873,5524,特殊,記号,*,*,ｘ,ｘ,*
Ｙ,1873,1873,5245,特殊,記号,*,*,Ｙ,Ｙ,*
ｙ,1873,1873,5516,特殊,記号,*,*,ｙ,ｙ,*
Ｚ,1873,1873,5773,特殊,記号,*,*,Ｚ,Ｚ,*
ｚ,1873,1873,6275,特殊,記号,*,*,ｚ,ｚ,*
　,1872,1872,3401,特殊,空白,*,*,　,　,*
